-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2013 through 12/31/2023 in LST
Location: latitude  29.917   longitude 78.71 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1266.18 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (W m-2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (W m-2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS2M,PRECTOTCORR,PS,ALLSKY_KT
2015,2,16,152.18,70.97,107.22,196.23,14.7,48.72,1.29,0.0,87.68,0.5
2015,2,17,189.0,175.57,83.26,195.12,14.93,54.5,1.42,0.0,87.45,0.61
2015,2,18,169.16,114.07,99.93,182.3,14.57,58.6,1.29,0.0,87.41,0.54
2015,2,19,160.61,92.29,97.99,174.96,15.6,51.18,1.34,0.08,87.51,0.51
2015,2,20,152.48,79.14,101.34,189.34,15.55,58.36,1.32,7.63,87.67,0.48
2015,2,21,228.01,324.65,43.13,228.45,15.59,52.39,2.27,0.0,87.54,0.72
2015,2,22,229.25,316.96,46.47,230.08,17.31,43.89,1.73,0.0,87.46,0.72
2015,2,23,200.93,196.99,98.32,223.49,17.88,48.05,1.37,0.0,87.66,0.62
2015,2,24,137.61,16.57,111.32,221.28,18.11,48.74,1.05,0.01,87.52,0.42
2015,2,25,85.2,8.55,69.07,183.55,15.56,64.27,1.65,2.91,87.37,0.26
2015,2,26,168.11,112.62,93.0,218.77,14.04,63.84,2.12,2.15,87.14,0.51
2015,2,27,203.92,151.3,106.03,226.43,12.91,46.42,1.73,3.81,87.36,0.61
2015,2,28,207.1,152.16,123.13,240.8,13.74,46.99,2.01,0.3,87.5,0.62
2015,3,1,22.54,1.22,18.67,172.55,9.8,83.68,2.95,37.78,87.47,0.07
2015,3,2,34.43,6.79,27.07,202.09,10.94,86.36,2.47,57.19,87.39,0.1
2015,3,3,199.87,196.78,85.88,244.55,9.55,84.52,1.4,12.16,87.36,0.59
2015,3,4,244.76,310.11,56.34,248.68,9.75,74.17,1.66,0.67,87.29,0.71
2015,3,5,252.01,325.04,50.83,253.01,11.59,66.92,1.89,0.26,87.56,0.73
2015,3,6,251.65,326.67,49.92,255.23,12.16,64.23,2.0,0.01,87.63,0.72
2015,3,7,247.61,288.57,61.69,258.79,13.14,58.89,1.58,0.1,87.55,0.71
2015,3,8,137.28,77.07,88.04,240.72,12.77,71.42,1.69,4.62,87.72,0.39
2015,3,9,216.35,199.51,84.87,246.21,11.95,72.35,2.11,3.4,87.94,0.61
2015,3,10,272.94,395.29,39.84,274.41,14.0,53.1,1.55,0.0,87.89,0.76
2015,3,11,268.54,371.19,53.35,275.4,15.55,48.39,1.58,0.0,87.85,0.75
2015,3,12,261.57,326.67,58.79,267.7,15.87,46.65,1.55,0.0,87.88,0.72
2015,3,13,172.06,51.94,122.58,246.04,15.43,48.03,1.1,0.0,87.68,0.47
2015,3,14,202.13,129.26,108.02,252.61,15.0,62.52,1.05,4.27,87.76,0.55
2015,3,15,96.41,0.8,80.18,221.63,12.61,80.54,1.5,2.66,87.74,0.26
2015,3,16,240.23,258.87,67.74,254.69,13.06,76.25,1.63,3.06,87.8,0.65
2015,3,17,264.65,325.61,54.29,267.25,13.94,70.76,1.59,0.06,87.67,0.71
2015,3,18,259.62,300.44,62.51,268.09,13.97,66.82,1.97,0.0,87.36,0.69
2015,3,19,262.54,290.71,74.29,274.71,15.52,61.36,1.66,0.0,87.56,0.7
2015,3,20,268.96,300.22,69.46,273.59,17.14,54.06,1.76,0.0,87.68,0.71
2015,3,21,271.75,328.34,56.29,272.34,17.7,53.37,1.86,0.0,87.74,0.71
2015,3,22,273.52,325.97,55.95,274.81,19.0,54.5,1.87,0.0,87.51,0.71
2015,3,23,277.73,336.77,55.19,278.81,19.77,55.77,1.74,0.0,87.32,0.72
2015,3,24,272.16,308.9,65.71,273.23,20.57,54.48,1.55,0.0,87.45,0.7
2015,3,25,254.84,236.49,87.23,259.16,20.76,55.8,1.6,0.0,87.67,0.65
2015,3,26,262.39,236.01,93.77,269.64,21.09,47.33,1.69,0.08,87.74,0.67
2015,3,27,273.86,283.41,74.13,275.17,21.75,43.59,1.95,0.11,87.65,0.7
2015,3,28,290.17,348.71,58.09,290.7,21.44,40.33,1.77,0.0,87.5,0.73
2015,3,29,85.99,6.58,70.31,250.64,18.72,52.25,2.15,5.27,87.45,0.22
2015,3,30,164.43,82.54,89.61,248.82,13.71,76.62,1.84,13.81,87.49,0.41
2015,3,31,265.24,261.97,91.03,280.05,16.56,63.4,1.56,0.03,87.42,0.66
2015,4,1,213.23,113.5,123.23,273.06,17.42,67.49,1.33,2.69,87.32,0.53
2015,4,2,258.22,213.84,91.91,275.7,19.19,60.26,1.65,0.67,87.06,0.64
2015,4,3,191.86,75.38,123.28,245.03,15.8,72.14,1.48,18.07,86.97,0.47
2015,4,4,136.67,33.25,96.61,244.36,15.09,78.19,1.59,5.52,86.84,0.33
2015,4,5,282.04,317.01,68.61,296.61,16.31,69.11,1.36,0.26,87.04,0.69
2015,4,6,304.6,375.76,56.17,307.17,17.92,55.37,1.45,0.41,87.15,0.74
2015,4,7,156.22,83.64,96.37,292.75,17.66,56.9,2.01,1.93,87.33,0.38
2015,4,8,284.21,300.56,75.65,296.66,17.06,58.88,1.62,0.33,87.46,0.68
2015,4,9,310.4,390.14,45.94,311.48,18.47,55.45,2.02,0.0,87.33,0.74
2015,4,10,314.26,399.66,47.27,317.04,20.21,49.33,2.06,0.0,87.26,0.75
2015,4,11,307.3,358.21,68.16,314.65,20.7,44.14,1.9,0.03,87.38,0.73
2015,4,12,187.88,44.61,142.12,298.8,19.3,50.37,1.46,0.16,87.7,0.44
2015,4,13,190.74,92.67,114.45,281.17,17.94,66.77,1.52,0.36,87.75,0.45
2015,4,14,243.65,173.79,121.15,277.92,19.12,67.89,1.48,4.32,87.69,0.57
2015,4,15,251.83,201.91,94.32,287.03,18.49,71.87,0.89,6.89,87.74,0.59
2015,4,16,179.38,106.68,108.03,289.12,18.48,72.12,1.73,2.51,87.75,0.42
2015,4,17,305.84,310.29,76.78,307.82,19.97,60.57,2.59,0.0,87.14,0.71
2015,4,18,298.81,269.0,108.41,313.0,22.45,44.47,2.83,0.0,86.78,0.69
2015,4,19,305.79,295.93,84.66,307.59,24.31,40.06,1.78,0.03,87.11,0.71
2015,4,20,255.88,173.68,132.94,288.77,24.71,44.38,1.58,0.52,87.42,0.59
2015,4,21,276.81,196.87,125.04,289.34,23.48,45.7,1.98,0.02,87.15,0.63
2015,4,22,324.88,366.35,63.47,327.74,23.13,35.03,2.36,0.0,86.92,0.74
2015,4,23,323.78,376.58,59.71,329.97,23.52,32.35,1.81,0.0,87.07,0.74
2015,4,24,316.58,340.62,67.98,319.49,24.32,31.19,1.66,0.01,87.19,0.72
2015,4,25,303.42,290.56,83.79,305.03,23.73,37.96,1.85,0.14,87.25,0.69
2015,4,26,268.97,190.53,115.35,291.05,20.4,61.55,1.68,0.42,87.42,0.61
2015,4,27,275.63,204.79,115.16,292.05,21.99,59.19,1.85,2.13,87.41,0.62
2015,4,28,293.5,243.68,100.71,305.3,23.31,53.13,1.93,0.51,87.17,0.66
2015,4,29,289.79,232.86,118.44,314.97,22.95,41.7,2.17,0.01,87.13,0.65
2015,4,30,286.36,210.35,118.57,298.27,23.7,40.21,1.8,0.78,87.24,0.64
2015,5,1,316.47,304.62,83.45,317.85,23.88,42.13,1.79,4.88,87.22,0.71
2015,5,2,319.39,306.42,88.75,324.67,23.05,36.43,2.13,0.03,87.19,0.71
2015,5,3,332.39,361.25,70.58,334.94,22.54,33.36,2.17,0.01,87.3,0.74
2015,5,4,335.6,375.28,62.85,336.36,23.46,32.06,2.17,0.0,87.29,0.74
2015,5,5,330.69,338.83,77.5,331.66,24.86,32.9,2.33,0.0,87.16,0.73
2015,5,6,302.53,232.31,106.68,307.57,26.19,32.82,2.49,0.0,86.96,0.67
2015,5,7,309.31,259.95,101.02,312.32,27.48,32.24,2.1,0.06,87.08,0.68
2015,5,8,284.65,203.43,145.78,299.91,27.78,30.88,2.56,0.1,87.07,0.62
2015,5,9,292.86,205.9,128.41,302.69,27.46,29.63,1.74,0.0,87.04,0.64
2015,5,10,292.67,206.75,124.18,304.06,27.06,35.39,1.94,0.02,87.03,0.64
2015,5,11,246.37,110.71,155.71,296.52,27.92,35.52,1.81,1.22,87.14,0.54
2015,5,12,285.7,206.87,116.07,307.68,26.41,37.93,1.59,0.92,87.22,0.62
2015,5,13,190.58,135.96,74.44,313.1,25.93,38.54,2.15,0.13,87.22,0.41
2015,5,14,308.73,288.13,94.59,324.23,24.95,40.52,1.85,0.02,87.29,0.67
2015,5,15,316.89,310.97,91.09,327.17,24.84,44.19,1.86,0.23,87.2,0.69
2015,5,16,321.56,324.65,78.2,323.71,24.76,45.49,1.56,0.24,87.04,0.7
2015,5,17,320.47,314.92,84.19,324.67,25.73,39.96,2.01,0.0,86.94,0.69
2015,5,18,294.97,225.8,112.26,303.71,27.71,36.39,2.37,0.0,86.92,0.64
2015,5,19,289.15,202.75,120.64,312.88,28.93,29.44,3.1,0.0,86.92,0.62
2015,5,20,327.57,302.83,90.06,330.2,27.29,25.48,3.13,0.01,86.91,0.7
2015,5,21,352.97,421.09,53.49,353.83,27.6,22.7,3.33,0.0,86.79,0.76
2015,5,22,351.27,405.75,58.32,352.23,28.28,20.91,3.22,0.0,86.66,0.75
2015,5,23,329.02,322.08,84.09,332.61,28.93,21.08,2.79,0.0,86.57,0.7
2015,5,24,320.99,277.72,101.36,324.57,29.97,18.57,2.27,0.0,86.68,0.69
2015,5,25,281.03,174.62,151.96,299.13,30.0,18.06,2.43,0.0,86.71,0.6
2015,5,26,313.19,252.12,113.18,322.23,29.36,17.93,2.48,0.12,86.85,0.67
2015,5,27,338.08,312.79,97.26,344.16,28.55,14.27,2.15,0.09,86.88,0.72
2015,5,28,324.19,287.42,98.8,339.19,28.26,14.09,2.2,0.25,86.83,0.69
2015,5,29,290.44,202.54,123.83,322.68,29.54,17.25,2.23,0.46,86.93,0.62
2015,5,30,319.85,264.04,102.42,321.17,29.08,23.72,2.36,0.0,87.0,0.68
2015,5,31,214.72,134.86,114.46,318.13,28.33,26.27,2.32,0.08,86.91,0.46
2015,6,1,270.51,186.32,108.14,330.14,27.11,26.45,1.98,0.23,86.83,0.57
2015,6,2,230.6,91.29,138.78,315.97,26.24,32.16,1.8,0.08,87.07,0.49
2015,6,3,215.55,97.8,125.71,316.86,27.64,30.27,2.07,0.01,87.11,0.46
2015,6,4,282.58,199.36,118.58,317.34,28.19,30.7,2.22,0.49,87.22,0.6
2015,6,5,315.98,265.84,102.29,322.75,28.25,28.89,2.1,0.1,87.15,0.67
2015,6,6,327.56,309.57,86.64,329.33,27.89,28.6,2.16,0.0,86.87,0.69
2015,6,7,325.6,308.88,87.29,329.29,29.2,26.02,2.22,0.0,86.83,0.69
2015,6,8,326.85,303.22,88.09,331.34,30.17,22.26,2.3,0.1,86.79,0.69
2015,6,9,296.57,222.32,118.92,320.76,31.06,22.5,2.97,0.03,86.69,0.63
2015,6,10,289.17,201.92,124.02,322.28,28.54,33.55,3.18,0.0,86.71,0.61
2015,6,11,300.8,216.57,119.14,306.04,29.72,33.34,3.21,0.0,86.74,0.63
2015,6,12,321.44,279.96,97.23,324.1,29.65,27.43,2.7,0.0,86.66,0.68
2015,6,13,226.0,81.24,132.84,303.17,28.14,38.26,2.59,4.33,86.65,0.48
2015,6,14,171.61,38.68,122.71,303.71,24.84,54.04,2.23,1.09,86.69,0.36
2015,6,15,251.19,174.84,126.92,316.23,26.42,45.49,1.99,0.01,86.72,0.53
2015,6,16,297.61,238.27,110.56,323.86,27.52,42.19,1.93,0.0,86.72,0.63
2015,6,17,284.31,220.35,110.84,313.66,28.42,42.25,2.34,1.22,86.65,0.6
2015,6,18,281.42,203.44,122.6,309.72,28.72,43.19,2.0,3.35,86.66,0.59
2015,6,19,248.68,140.15,136.81,285.34,27.58,51.31,1.54,8.64,86.68,0.52
2015,6,20,181.5,79.82,103.52,287.28,26.99,57.56,1.6,4.51,86.72,0.38
2015,6,21,165.3,95.44,88.82,309.4,27.29,56.22,1.63,5.63,86.64,0.35
2015,6,22,241.96,194.69,98.05,327.33,27.29,55.64,1.83,0.7,86.44,0.51
2015,6,23,305.89,264.13,99.71,323.35,27.38,56.31,1.99,3.29,86.37,0.65
2015,6,24,169.45,50.86,115.03,310.29,26.96,56.88,1.75,1.72,86.44,0.36
2015,6,25,50.25,7.5,38.82,304.34,23.52,77.8,1.33,37.23,86.31,0.11
2015,6,26,311.19,263.87,113.62,329.72,25.33,56.3,2.29,4.61,86.24,0.66
2015,6,27,328.49,299.13,93.77,332.17,26.11,49.14,1.97,5.0,86.39,0.69
2015,6,28,276.38,147.97,148.45,306.15,26.94,50.92,2.27,8.88,86.78,0.58
2015,6,29,209.16,109.15,121.35,308.89,24.99,66.48,1.76,41.35,87.09,0.44
2015,6,30,100.36,13.23,78.2,313.32,24.79,70.18,1.2,8.87,87.01,0.21
2015,7,1,225.04,154.69,99.0,311.76,25.17,67.9,1.42,3.69,86.94,0.48
2015,7,2,293.4,207.32,117.33,308.72,24.92,68.56,1.57,5.17,86.9,0.62
2015,7,3,277.9,154.3,143.75,297.59,26.3,63.32,2.07,0.21,86.73,0.59
2015,7,4,248.6,100.7,143.22,265.2,25.96,71.31,2.37,16.01,86.58,0.53
2015,7,5,195.32,49.72,140.9,254.01,25.91,76.44,1.93,18.18,86.43,0.41
2015,7,6,67.58,4.05,51.69,232.28,24.45,80.54,1.43,41.36,86.52,0.14
2015,7,7,112.53,26.91,83.79,284.93,23.68,83.85,1.56,15.94,86.5,0.24
2015,7,8,281.76,213.74,111.13,310.16,23.69,83.69,1.87,6.07,86.57,0.6
2015,7,9,229.71,116.41,123.96,310.82,23.73,84.33,2.35,5.95,86.58,0.49
2015,7,10,150.36,17.5,113.23,300.2,22.47,89.03,1.6,37.96,86.59,0.32
2015,7,11,70.7,5.02,56.04,319.21,22.51,87.47,1.39,66.14,86.7,0.15
2015,7,12,67.82,5.27,55.08,316.24,23.44,80.04,1.04,16.17,86.74,0.14
2015,7,13,220.22,149.36,103.4,307.05,23.3,84.95,1.06,18.94,86.73,0.47
2015,7,14,256.79,148.75,131.35,301.82,24.08,87.89,1.94,6.21,86.53,0.55
2015,7,15,230.07,115.53,137.73,286.64,24.28,87.43,2.33,4.7,86.19,0.49
2015,7,16,58.69,2.3,47.62,278.47,23.96,85.42,1.85,10.21,86.22,0.13
2015,7,17,181.99,16.99,138.11,265.61,22.95,91.14,1.91,10.25,86.44,0.39
2015,7,18,235.69,130.78,109.6,291.44,23.0,89.69,1.82,3.81,86.57,0.51
2015,7,19,254.29,140.25,127.37,296.75,22.74,88.22,1.38,0.86,86.52,0.55
2015,7,20,169.51,27.27,124.63,306.83,23.17,85.47,0.97,2.32,86.58,0.37
2015,7,21,190.4,105.18,105.44,294.77,23.3,88.5,1.38,8.0,86.78,0.41
2015,7,22,144.94,46.04,103.27,303.69,22.82,92.35,2.5,7.15,86.82,0.31
2015,7,23,219.7,103.72,126.63,295.74,23.17,88.43,1.92,3.36,86.96,0.48
2015,7,24,225.97,132.74,121.35,304.6,23.09,89.35,1.82,4.88,86.87,0.49
2015,7,25,272.86,204.9,106.92,303.71,23.15,89.4,1.52,32.37,86.73,0.59
2015,7,26,287.04,221.77,112.97,308.32,23.94,84.5,1.43,6.7,86.69,0.62
2015,7,27,290.45,224.07,114.9,308.03,23.27,86.65,1.64,3.23,86.74,0.63
2015,7,28,293.2,223.76,114.61,308.31,22.98,86.6,1.67,9.92,86.74,0.64
2015,7,29,296.37,243.66,108.87,308.26,23.05,84.98,1.62,0.0,86.61,0.65
2015,7,30,215.8,118.98,120.06,294.35,23.39,86.21,1.85,1.04,86.54,0.47
2015,7,31,180.71,43.71,127.05,287.23,22.55,89.55,2.1,12.97,86.58,0.4
2015,8,1,130.68,9.95,103.02,285.68,22.27,88.96,1.85,27.82,86.89,0.29
2015,8,2,140.22,18.72,103.69,283.12,22.23,86.59,1.21,2.04,87.04,0.31
2015,8,3,271.83,230.52,97.5,302.71,23.38,82.54,1.19,0.51,86.9,0.6
2015,8,4,226.57,85.2,158.7,289.46,23.5,86.51,1.79,0.09,86.76,0.5
2015,8,5,129.3,15.33,100.4,273.85,23.37,86.89,1.97,0.9,86.63,0.29
2015,8,6,120.27,4.87,96.46,263.23,22.72,91.29,2.25,17.01,86.56,0.27
2015,8,7,68.62,4.22,53.75,256.2,21.95,93.53,1.63,30.4,86.72,0.15
2015,8,8,72.75,1.25,59.87,255.42,22.23,94.6,1.9,36.8,86.8,0.16
2015,8,9,210.68,71.81,137.86,271.68,22.31,94.81,1.49,9.14,86.65,0.47
2015,8,10,210.88,72.37,133.95,285.86,23.34,89.4,1.4,4.06,86.75,0.47
2015,8,11,134.8,8.68,105.19,252.12,23.67,87.56,1.91,14.49,87.01,0.3
2015,8,12,257.09,210.4,91.99,286.88,23.01,88.55,1.2,1.73,87.04,0.58
2015,8,13,222.03,91.41,140.92,290.68,23.62,87.57,1.4,8.59,86.98,0.5
2015,8,14,178.08,81.6,110.87,292.66,23.74,87.53,1.51,2.93,86.93,0.4
2015,8,15,150.0,66.45,90.45,277.52,23.51,90.59,1.56,16.64,86.97,0.34
2015,8,16,189.91,49.49,132.68,278.88,23.4,88.07,1.22,11.05,86.97,0.43
2015,8,17,201.19,86.99,119.01,262.34,22.4,91.96,2.11,19.16,86.86,0.46
2015,8,18,212.83,61.56,138.48,264.81,23.02,88.61,1.92,6.78,86.87,0.49
2015,8,19,217.86,85.77,130.01,262.61,22.39,90.14,2.26,7.46,86.84,0.5
2015,8,20,180.33,48.46,118.82,266.09,22.2,91.52,1.97,57.18,86.76,0.42
2015,8,21,163.65,64.35,101.05,262.52,22.01,91.99,1.76,18.48,86.75,0.38
2015,8,22,243.22,147.96,116.14,266.66,21.88,91.08,1.67,16.01,86.71,0.57
2015,8,23,238.04,150.13,118.23,273.7,21.74,91.05,1.8,27.84,86.74,0.56
2015,8,24,249.31,163.31,116.53,271.52,22.28,89.89,1.92,1.3,86.81,0.58
2015,8,25,263.86,194.47,120.66,292.81,22.5,88.59,1.87,0.07,86.76,0.62
2015,8,26,242.47,142.51,127.64,274.25,22.85,87.29,1.68,4.36,86.79,0.57
2015,8,27,225.01,123.24,131.4,284.67,22.91,86.92,1.53,5.47,86.91,0.53
2015,8,28,253.06,171.63,117.65,269.02,22.73,87.13,1.8,1.14,86.95,0.6
2015,8,29,255.21,179.34,122.06,283.49,22.93,84.46,1.63,2.27,86.83,0.61
2015,8,30,244.48,164.52,118.87,273.22,23.2,83.78,1.61,11.79,86.81,0.58
2015,8,31,255.85,185.57,119.31,282.24,22.3,83.06,1.92,1.15,86.84,0.61
2015,9,1,256.39,172.99,122.25,275.28,21.98,77.9,1.74,0.87,86.74,0.62
2015,9,2,244.82,155.34,121.23,267.3,21.74,77.87,1.48,11.73,86.78,0.59
2015,9,3,230.33,121.92,125.11,260.35,22.15,76.46,1.29,1.25,87.13,0.56
2015,9,4,245.22,173.45,114.93,264.25,21.81,75.92,1.48,0.11,87.38,0.6
2015,9,5,232.91,176.18,113.94,268.67,22.1,71.57,1.74,0.0,87.3,0.57
2015,9,6,270.22,248.39,86.7,275.11,21.52,72.68,1.76,0.0,87.24,0.66
2015,9,7,263.14,225.56,98.05,272.6,21.34,71.67,1.72,0.06,87.18,0.65
2015,9,8,277.03,280.87,78.6,281.43,21.6,72.9,1.77,0.0,87.15,0.69
2015,9,9,282.54,311.75,68.78,285.97,22.66,70.63,1.51,0.0,87.15,0.7
2015,9,10,274.37,288.31,76.49,281.88,22.53,70.49,1.49,0.0,87.29,0.69
2015,9,11,259.83,261.1,84.02,275.14,22.67,69.91,1.38,0.0,87.25,0.65
2015,9,12,208.73,125.29,117.45,253.92,22.61,70.34,1.43,0.5,87.29,0.53
2015,9,13,241.43,206.22,100.5,264.24,21.78,71.71,1.37,0.04,87.31,0.61
2015,9,14,248.46,235.08,90.68,267.09,22.28,71.65,1.39,0.0,87.12,0.63
2015,9,15,231.26,199.47,98.85,255.13,22.82,68.6,1.33,4.51,87.13,0.59
2015,9,16,214.16,126.72,125.31,247.82,22.56,70.72,1.29,0.33,87.11,0.55
2015,9,17,231.87,175.28,109.69,252.93,22.84,69.83,1.23,0.0,87.18,0.6
2015,9,18,159.23,29.19,122.25,254.88,22.86,71.22,1.05,3.89,87.26,0.41
2015,9,19,187.64,119.36,101.33,255.43,22.7,84.67,1.28,8.06,87.15,0.49
2015,9,20,202.49,169.79,90.47,248.56,23.07,82.63,1.28,16.13,87.03,0.53
2015,9,21,211.82,157.66,101.35,251.67,22.51,83.3,1.35,1.87,86.97,0.56
2015,9,22,178.84,107.33,102.34,240.63,22.18,86.9,1.37,9.37,87.0,0.47
2015,9,23,138.49,69.3,92.8,255.01,21.09,89.11,1.75,2.91,87.12,0.37
2015,9,24,230.27,211.23,92.4,254.21,19.43,86.01,2.0,0.05,87.0,0.62
2015,9,25,225.14,199.28,91.53,246.54,19.69,78.46,1.68,0.0,86.93,0.61
2015,9,26,234.64,215.54,85.75,242.15,20.24,76.55,1.46,0.01,87.11,0.64
2015,9,27,236.15,222.98,83.23,240.72,20.24,72.06,1.44,0.0,87.28,0.65
2015,9,28,248.81,283.33,62.45,252.23,20.03,73.06,1.44,0.0,87.38,0.68
2015,9,29,254.79,316.51,55.15,257.03,21.11,67.6,1.35,0.0,87.54,0.7
2015,9,30,260.43,347.99,45.18,261.93,21.76,65.04,1.33,0.0,87.62,0.72
2015,10,1,259.01,339.97,46.51,259.37,21.76,62.48,1.41,0.0,87.7,0.72
2015,10,2,261.53,355.4,42.29,261.81,21.73,57.58,1.49,0.0,87.61,0.74
2015,10,3,256.09,347.15,42.86,257.68,20.52,62.17,1.49,0.0,87.38,0.72
2015,10,4,242.35,294.7,55.49,242.8,20.29,62.98,1.46,0.0,87.53,0.69
2015,10,5,235.42,271.05,62.28,237.37,20.25,60.13,1.42,0.0,87.54,0.67
2015,10,6,240.42,285.4,58.85,241.05,20.14,61.95,1.4,0.0,87.44,0.69
2015,10,7,249.0,348.87,41.65,251.64,20.92,60.89,1.45,0.0,87.46,0.72
2015,10,8,244.7,331.77,43.99,245.18,20.97,61.67,1.38,0.0,87.33,0.71
2015,10,9,232.66,278.98,59.22,234.44,20.62,63.23,1.53,0.0,87.04,0.68
2015,10,10,223.74,245.85,67.15,225.18,20.51,61.56,1.45,0.0,87.07,0.66
2015,10,11,216.5,217.89,73.4,216.98,20.4,61.14,1.33,0.0,87.38,0.64
2015,10,12,182.24,127.93,93.12,200.02,19.89,68.87,1.3,3.21,87.55,0.55
2015,10,13,147.93,59.65,94.3,174.31,19.01,80.85,1.08,2.51,87.62,0.45
2015,10,14,172.98,104.04,93.56,182.88,19.09,80.42,1.14,6.0,87.78,0.53
2015,10,15,188.52,150.79,85.1,198.74,18.69,80.03,1.11,1.29,87.81,0.58
2015,10,16,194.79,165.83,88.03,201.84,18.56,77.76,1.4,0.93,87.79,0.6
2015,10,17,186.07,145.18,86.51,188.23,18.96,69.49,1.29,0.0,87.72,0.58
2015,10,18,189.2,151.18,86.3,192.24,19.65,64.31,1.24,0.0,87.78,0.59
2015,10,19,187.34,152.41,84.75,191.71,19.82,63.58,1.5,0.0,87.74,0.59
2015,10,20,191.09,172.09,77.02,192.82,19.94,61.03,1.56,0.0,87.53,0.6
2015,10,21,209.91,234.39,68.34,215.97,18.38,55.35,1.43,0.0,87.56,0.67
2015,10,22,221.18,289.46,51.43,221.35,17.51,53.32,1.47,0.0,87.54,0.71
2015,10,23,223.63,316.15,44.48,224.03,17.59,54.38,1.56,0.0,87.52,0.72
2015,10,24,207.12,242.89,65.72,212.66,18.39,48.5,1.35,0.0,87.54,0.67
2015,10,25,189.9,215.54,68.29,205.29,18.0,50.27,1.33,0.07,87.78,0.62
2015,10,26,191.64,224.98,66.04,200.38,17.26,53.86,1.38,0.66,87.84,0.63
2015,10,27,207.51,268.41,53.15,208.56,16.6,55.03,1.45,1.68,87.77,0.69
2015,10,28,108.85,48.16,73.77,179.85,15.63,60.15,1.52,0.01,87.72,0.36
2015,10,29,121.1,51.27,80.36,153.79,16.22,58.46,1.22,0.79,87.78,0.41
2015,10,30,196.31,256.47,49.32,197.0,15.24,61.39,1.27,0.02,87.84,0.67
2015,10,31,202.35,298.51,39.27,203.0,16.93,53.9,1.41,0.0,87.86,0.69
2015,11,1,198.92,281.78,43.21,199.53,16.7,58.28,1.31,0.0,87.91,0.69
2015,11,2,193.53,264.02,47.11,194.2,17.3,56.3,1.33,0.0,87.9,0.67
2015,11,3,177.28,195.76,65.23,185.61,16.81,56.63,1.39,0.0,87.77,0.62
2015,11,4,148.66,119.75,72.08,154.76,16.37,53.49,1.29,0.02,87.62,0.52
2015,11,5,117.31,85.12,65.35,158.22,16.3,58.15,1.15,1.15,87.62,0.42
2015,11,6,175.24,199.6,59.99,177.18,16.26,56.43,1.15,0.03,87.59,0.62
2015,11,7,174.51,191.16,62.87,175.63,16.08,51.03,1.23,0.0,87.76,0.63
2015,11,8,147.51,128.12,73.56,162.47,16.17,54.1,1.29,0.01,87.89,0.53
2015,11,9,160.29,158.29,67.12,161.38,16.19,56.92,1.42,0.0,87.83,0.58
2015,11,10,156.53,150.57,70.75,165.11,16.46,55.98,1.5,0.0,87.65,0.57
2015,11,11,176.82,231.9,51.9,177.29,15.86,54.96,1.69,0.0,87.6,0.65
2015,11,12,187.09,289.06,38.77,187.37,17.23,47.54,1.41,0.0,87.71,0.69
2015,11,13,176.44,243.26,49.53,180.1,17.72,51.63,1.53,0.0,87.73,0.66
2015,11,14,173.81,233.17,50.79,175.98,17.26,57.2,1.6,0.0,87.53,0.65
2015,11,15,177.02,245.53,49.79,178.65,16.64,46.82,1.45,0.0,87.54,0.67
2015,11,16,154.23,163.75,63.81,163.85,15.65,51.47,1.54,0.0,87.5,0.59
2015,11,17,191.08,328.48,31.81,192.45,15.92,43.25,1.49,0.0,87.47,0.73
2015,11,18,186.37,318.59,33.38,188.06,15.17,41.72,1.5,0.0,87.73,0.72
2015,11,19,169.08,231.73,50.14,170.37,15.77,41.82,1.38,0.0,87.92,0.66
2015,11,20,171.14,238.59,49.31,171.92,16.44,43.68,1.35,0.0,87.84,0.67
2015,11,21,170.53,247.77,48.32,173.35,16.58,45.16,1.34,0.0,87.78,0.67
2015,11,22,170.3,245.52,49.17,175.92,16.76,43.93,1.33,0.0,87.73,0.67
2015,11,23,167.94,234.2,52.31,171.97,16.46,40.57,1.17,0.0,87.8,0.67
2015,11,24,171.93,268.88,39.89,172.33,16.53,38.76,1.24,0.0,87.78,0.69
