-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2024 through 12/10/2025 in LST
Location: latitude  29.917   longitude 78.71 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 1266.18 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (W m-2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (W m-2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (W m-2) 
CLRSKY_SFC_SW_DWN      CERES SYN1deg Clear Sky Surface Shortwave Downward Irradiance (W m-2) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
RH2M                   MERRA-2 Relative Humidity at 2 Meters (%) 
WS2M                   MERRA-2 Wind Speed at 2 Meters (m/s) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/day) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
-END HEADER-
YEAR,MO,DY,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,CLRSKY_SFC_SW_DWN,T2M,RH2M,WS2M,PRECTOTCORR,PS,ALLSKY_KT
2024,9,24,243.61,275.35,61.83,248.02,23.86,89.21,1.22,0.58,87.07,0.66
2024,9,25,171.78,84.48,104.59,234.67,22.32,93.3,1.23,3.66,87.12,0.47
2024,9,26,161.52,75.88,104.04,242.2,21.62,89.52,0.78,33.43,87.11,0.44
2024,9,27,189.42,147.53,86.9,245.02,21.23,92.58,1.24,9.97,87.07,0.52
2024,9,28,132.96,57.58,95.08,239.21,21.84,87.7,1.47,0.61,87.17,0.37
2024,9,29,205.02,176.58,90.5,244.47,21.9,91.33,1.58,0.02,87.36,0.57
2024,9,30,230.16,255.31,68.05,241.75,22.06,88.41,1.45,0.0,87.25,0.64
2024,10,1,201.15,165.14,86.31,233.06,22.44,89.55,1.36,0.0,87.01,0.56
2024,10,2,222.27,230.04,69.95,238.13,22.19,85.35,1.43,0.0,87.0,0.63
2024,10,3,237.73,271.76,59.4,239.0,22.07,71.64,1.23,0.0,87.0,0.68
2024,10,4,231.96,255.14,66.51,234.28,21.46,75.06,1.31,0.0,87.11,0.66
2024,10,5,221.08,211.81,77.83,224.45,21.32,71.65,1.34,0.0,87.29,0.64
2024,10,6,222.89,233.55,70.32,228.09,21.37,69.44,1.32,0.1,87.54,0.65
2024,10,7,210.35,205.98,81.69,231.8,21.15,78.55,1.26,0.13,87.7,0.61
2024,10,8,225.73,270.0,60.71,231.37,20.77,81.11,1.22,0.55,87.67,0.66
2024,10,9,230.78,296.12,50.62,232.91,20.63,77.82,1.2,0.03,87.46,0.68
2024,10,10,231.38,288.03,56.1,234.25,20.41,66.84,1.43,0.0,87.35,0.69
2024,10,11,235.08,313.31,46.11,235.89,19.88,68.77,1.28,0.0,87.33,0.7
2024,10,12,232.53,304.84,48.8,233.66,19.65,70.43,1.33,0.0,87.44,0.7
2024,10,13,228.05,286.27,52.94,229.17,19.9,62.5,1.17,0.0,87.53,0.69
2024,10,14,213.65,225.65,72.46,218.75,18.99,68.35,1.37,0.42,87.55,0.65
2024,10,15,215.05,240.12,64.16,215.93,19.27,67.76,1.29,0.89,87.43,0.66
2024,10,16,187.1,161.91,87.79,211.02,18.78,76.97,1.4,0.0,87.41,0.58
2024,10,17,200.39,191.66,76.1,204.23,18.88,75.78,1.21,0.0,87.47,0.62
2024,10,18,192.44,178.8,75.57,194.66,18.29,77.48,1.43,0.0,87.46,0.6
2024,10,19,190.11,172.37,76.16,191.18,18.33,77.53,1.35,0.0,87.49,0.6
2024,10,20,191.27,182.71,71.61,192.85,18.41,78.99,1.22,0.0,87.6,0.61
2024,10,21,187.58,173.86,73.85,189.23,18.24,81.0,1.22,0.0,87.63,0.6
2024,10,22,179.32,154.73,77.29,183.24,18.43,81.84,1.16,0.0,87.66,0.58
2024,10,23,208.29,281.85,45.94,209.01,19.1,68.5,1.39,0.0,87.6,0.68
2024,10,24,210.28,308.73,39.23,211.31,19.71,67.5,1.39,0.0,87.5,0.69
2024,10,25,209.13,304.63,40.73,210.64,19.27,74.07,1.39,0.0,87.43,0.69
2024,10,26,196.86,262.75,47.72,204.14,18.95,79.44,1.28,0.0,87.48,0.65
2024,10,27,177.29,216.62,67.3,207.93,18.92,85.15,1.22,0.0,87.44,0.59
2024,10,28,198.27,283.14,44.02,202.02,19.55,87.34,1.19,0.0,87.36,0.67
2024,10,29,195.4,279.38,41.38,198.82,19.66,87.34,1.08,0.0,87.4,0.66
2024,10,30,200.21,296.31,38.45,201.2,19.91,81.62,1.18,0.0,87.46,0.68
2024,10,31,201.9,306.09,37.09,203.24,19.14,73.95,1.16,0.0,87.49,0.69
2024,11,1,179.43,194.36,64.38,181.87,18.4,69.81,1.2,0.0,87.52,0.62
2024,11,2,174.94,181.91,65.83,177.65,17.84,61.02,1.16,0.0,87.7,0.61
2024,11,3,166.73,164.27,67.18,167.1,18.35,60.92,1.25,0.0,87.77,0.59
2024,11,4,166.1,171.24,63.59,166.38,17.91,68.37,1.25,0.0,87.61,0.59
2024,11,5,149.06,126.87,69.49,155.43,17.14,80.6,1.23,0.0,87.77,0.53
2024,11,6,154.7,139.69,68.87,157.06,17.41,82.09,1.21,0.0,87.79,0.55
2024,11,7,147.59,114.26,75.94,152.86,17.82,81.82,1.14,0.0,87.76,0.53
2024,11,8,142.16,106.54,73.51,144.44,17.69,83.62,1.26,0.0,87.74,0.52
2024,11,9,122.56,60.7,76.33,123.76,17.15,88.8,1.2,0.0,87.76,0.45
2024,11,10,143.13,108.76,72.29,144.51,17.22,85.81,1.13,0.0,87.77,0.53
2024,11,11,146.23,120.09,72.52,150.05,17.49,83.83,1.0,0.0,87.72,0.54
2024,11,12,132.99,82.59,80.28,145.81,16.73,81.67,1.34,0.0,87.65,0.5
2024,11,13,122.84,86.06,68.3,144.94,15.86,69.51,1.26,0.0,87.54,0.46
2024,11,14,142.46,137.18,63.19,155.82,15.66,64.11,1.2,0.0,87.74,0.54
2024,11,15,148.97,148.66,62.54,156.4,15.65,59.29,1.18,0.0,87.66,0.57
2024,11,16,143.69,137.53,64.15,158.66,15.29,68.1,1.12,0.0,87.5,0.55
2024,11,17,158.0,166.43,63.26,158.41,15.22,58.03,1.3,0.0,87.57,0.61
2024,11,18,147.17,158.04,62.43,165.39,14.72,55.6,1.02,0.0,87.65,0.57
2024,11,19,168.7,243.13,46.35,172.29,14.6,59.3,1.19,0.0,87.71,0.66
2024,11,20,179.02,305.83,32.46,179.69,13.84,60.5,1.23,0.0,87.62,0.7
2024,11,21,171.99,263.83,42.25,172.8,13.45,59.62,1.22,0.0,87.57,0.68
2024,11,22,167.35,238.06,47.33,167.61,12.78,59.41,1.27,0.0,87.58,0.66
2024,11,23,154.3,187.9,57.02,157.56,12.91,59.45,1.15,0.0,87.66,0.62
2024,11,24,157.33,202.72,52.83,157.41,13.69,58.75,1.35,0.0,87.64,0.63
2024,11,25,150.69,173.31,59.12,150.93,13.23,62.84,1.26,0.0,87.58,0.61
2024,11,26,156.41,202.16,53.25,156.96,12.8,63.94,1.41,0.0,87.54,0.63
2024,11,27,164.43,259.4,39.51,165.64,12.41,65.54,1.38,0.0,87.52,0.67
2024,11,28,168.04,287.83,33.13,169.51,12.91,58.94,1.38,0.0,87.67,0.69
2024,11,29,169.11,288.21,33.89,169.2,13.57,57.7,1.17,0.0,87.78,0.7
2024,11,30,166.81,285.34,33.43,166.83,13.64,56.19,1.09,0.0,87.61,0.69
2024,12,1,157.35,228.76,45.58,157.41,13.2,57.35,1.23,0.0,87.48,0.65
2024,12,2,158.62,228.91,46.19,159.14,14.0,51.1,1.16,0.0,87.53,0.66
2024,12,3,162.01,248.65,43.08,162.14,13.39,51.5,1.36,0.0,87.68,0.68
2024,12,4,168.73,290.73,34.18,168.75,14.4,47.77,1.34,0.0,87.51,0.71
2024,12,5,168.08,286.71,35.76,168.1,13.01,46.19,1.2,0.0,87.46,0.71
2024,12,6,167.9,292.97,34.12,167.97,12.2,43.42,1.1,0.0,87.38,0.71
2024,12,7,161.95,254.71,42.25,162.03,10.41,47.52,1.32,0.0,87.34,0.69
2024,12,8,146.58,184.27,54.95,148.25,9.15,58.9,1.64,0.02,87.39,0.62
2024,12,9,126.16,122.41,61.97,131.78,7.25,72.02,1.35,0.51,87.47,0.54
2024,12,10,170.19,316.64,28.46,170.21,9.43,46.34,1.27,0.0,87.56,0.73
2024,12,11,165.0,284.27,35.48,165.04,11.42,34.74,1.11,0.0,87.6,0.71
2024,12,12,163.87,270.62,39.19,164.54,10.1,37.2,1.29,0.0,87.59,0.7
2024,12,13,171.78,317.9,29.76,172.24,10.67,36.74,1.29,0.0,87.56,0.74
2024,12,14,171.68,333.01,26.25,172.7,12.22,34.06,1.1,0.0,87.64,0.74
2024,12,15,166.69,302.45,32.09,168.64,11.34,43.38,1.11,0.0,87.87,0.72
2024,12,16,168.12,322.83,26.14,169.85,12.88,43.33,1.11,0.0,87.78,0.73
2024,12,17,135.98,179.03,54.11,148.72,12.8,45.78,1.28,0.0,87.69,0.59
2024,12,18,157.93,258.32,37.51,158.24,12.77,45.09,1.26,0.0,87.58,0.68
2024,12,19,132.46,153.27,53.18,133.37,11.18,53.14,1.44,0.0,87.66,0.57
2024,12,20,153.18,243.02,39.19,153.38,11.16,49.87,1.33,0.0,87.53,0.66
2024,12,21,157.39,265.49,35.81,157.47,10.92,47.29,1.31,0.0,87.53,0.68
2024,12,22,153.2,232.53,43.64,156.68,11.17,45.27,1.24,0.0,87.61,0.66
2024,12,23,40.98,7.63,33.57,121.55,9.64,58.1,1.33,0.9,87.65,0.18
2024,12,24,104.05,67.55,62.65,114.89,9.44,74.21,1.16,0.55,87.68,0.45
2024,12,25,120.23,131.59,51.13,121.9,10.69,62.94,1.26,0.01,87.77,0.52
2024,12,26,157.84,268.96,34.04,159.51,12.24,50.87,1.14,0.0,88.05,0.68
2024,12,27,20.5,1.68,17.22,117.08,12.48,59.79,1.21,12.59,87.99,0.09
2024,12,28,23.03,4.4,18.92,118.13,8.82,88.67,1.99,16.58,87.9,0.1
2024,12,29,140.19,181.92,53.39,148.7,10.59,82.29,1.04,1.2,87.78,0.6
2024,12,30,85.55,95.83,44.78,168.93,10.76,48.99,1.24,0.0,87.73,0.37
2024,12,31,87.37,72.8,56.01,163.01,10.39,46.21,1.18,0.0,87.85,0.37
2025,1,1,83.17,106.74,42.21,167.44,11.34,42.11,1.25,0.0,87.67,0.35
2025,1,2,78.27,81.26,45.77,162.88,14.27,40.25,1.18,0.0,87.71,0.33
2025,1,3,90.33,46.97,69.5,160.64,15.33,40.31,0.95,0.0,87.81,0.38
2025,1,4,125.57,178.59,49.46,169.08,16.02,34.83,1.32,0.0,87.68,0.53
2025,1,5,160.35,246.63,44.9,167.63,13.26,43.85,1.22,0.0,87.7,0.68
2025,1,6,111.16,111.62,62.34,150.81,10.5,65.09,1.28,1.31,87.63,0.47
2025,1,7,98.45,113.53,49.88,167.32,10.13,65.08,1.44,0.04,87.49,0.41
2025,1,8,115.13,154.07,49.85,171.91,9.73,54.14,1.26,0.0,87.4,0.48
2025,1,9,121.8,121.82,71.03,174.73,9.87,46.03,1.12,0.0,87.71,0.51
2025,1,10,133.03,148.29,63.13,171.71,10.28,41.9,1.18,0.0,87.86,0.55
2025,1,11,133.87,117.57,73.06,153.13,9.69,51.93,1.74,1.22,87.82,0.55
2025,1,12,68.66,20.37,51.84,118.76,6.67,86.6,1.42,3.37,87.78,0.28
2025,1,13,164.09,256.82,39.37,164.44,10.44,59.96,1.5,0.0,87.66,0.67
2025,1,14,152.75,226.24,46.0,172.94,11.62,48.04,1.36,0.0,87.78,0.62
2025,1,15,126.3,159.45,49.53,165.57,11.08,49.21,1.34,0.0,87.97,0.51
2025,1,16,90.05,56.33,57.99,130.56,7.67,83.47,1.31,3.5,88.0,0.36
2025,1,17,175.16,299.26,32.45,176.81,11.08,59.48,1.31,0.0,87.83,0.7
2025,1,18,101.05,67.65,62.39,175.85,12.8,41.97,1.2,0.0,87.74,0.4
2025,1,19,164.87,233.78,47.36,176.94,13.64,41.04,1.4,0.0,87.75,0.65
2025,1,20,157.48,179.06,69.18,171.48,13.8,45.45,1.39,0.0,87.6,0.62
2025,1,21,146.58,172.93,64.27,176.33,14.78,44.11,1.05,0.0,87.47,0.57
2025,1,22,166.1,231.69,48.08,177.9,13.54,45.74,1.27,0.0,87.49,0.64
2025,1,23,140.52,142.72,64.69,157.63,11.37,54.96,1.3,0.0,87.53,0.54
2025,1,24,181.24,281.1,40.91,181.37,12.1,46.58,1.44,0.0,87.49,0.69
2025,1,25,182.48,274.45,44.5,187.21,12.57,37.74,1.4,0.0,87.46,0.69
2025,1,26,181.5,264.9,48.14,187.69,12.14,33.71,1.23,0.0,87.49,0.68
2025,1,27,164.37,197.31,61.2,186.88,11.39,37.0,1.33,0.0,87.34,0.62
2025,1,28,176.02,228.89,56.34,188.24,11.51,37.95,1.4,0.0,87.34,0.65
2025,1,29,162.9,179.86,65.69,171.41,11.55,40.68,1.58,0.0,87.63,0.6
2025,1,30,182.5,244.38,54.05,187.13,12.01,39.41,1.52,0.0,87.3,0.67
2025,1,31,180.1,231.48,54.29,182.84,11.78,42.89,1.65,0.0,87.32,0.66
2025,2,1,186.37,255.42,48.88,186.4,12.11,44.58,1.54,0.0,87.54,0.67
2025,2,2,196.13,298.51,42.05,198.89,12.98,44.2,1.46,0.0,87.57,0.71
2025,2,3,201.49,314.8,38.97,205.2,14.14,38.03,1.39,0.0,87.57,0.72
2025,2,4,76.44,31.46,58.02,167.28,13.92,54.8,1.39,0.98,87.69,0.27
2025,2,5,176.67,201.42,62.78,181.69,11.72,61.92,1.59,0.03,87.52,0.62
2025,2,6,220.29,378.74,28.6,220.38,10.88,39.75,1.77,0.0,87.58,0.77
2025,2,7,210.12,315.59,50.42,215.57,13.03,27.15,1.57,0.0,87.51,0.73
2025,2,8,200.21,267.34,53.44,202.52,13.7,28.9,1.27,0.0,87.52,0.69
2025,2,9,201.48,263.76,54.66,202.26,14.44,35.81,1.6,0.0,87.53,0.69
2025,2,10,183.38,197.25,75.13,200.38,13.77,37.54,1.6,0.0,87.52,0.62
2025,2,11,204.16,265.97,53.65,205.46,13.43,43.07,2.03,0.0,87.47,0.69
2025,2,12,212.29,292.25,48.98,213.84,12.43,42.36,1.74,0.0,87.44,0.71
2025,2,13,221.45,332.44,44.98,228.83,11.96,32.15,2.33,0.0,87.3,0.74
2025,2,14,222.69,328.64,43.29,224.57,12.29,29.65,2.24,0.0,87.24,0.73
2025,2,15,127.49,91.47,75.79,201.31,11.5,44.5,1.31,0.67,87.29,0.42
2025,2,16,195.61,187.28,81.36,219.07,13.36,47.74,1.59,0.0,87.43,0.64
2025,2,17,215.01,271.09,57.38,215.97,13.81,43.36,1.82,0.0,87.65,0.69
2025,2,18,222.33,291.67,53.89,228.12,13.38,36.19,1.79,0.0,87.57,0.71
2025,2,19,195.11,166.52,99.79,224.66,14.12,34.31,1.69,0.0,87.41,0.62
2025,2,20,114.37,44.4,79.65,203.43,12.29,57.05,1.88,5.89,87.66,0.36
2025,2,21,206.55,201.85,81.75,218.38,12.43,62.54,1.91,2.9,87.73,0.65
2025,2,22,157.36,64.44,107.03,213.24,13.31,57.42,1.48,0.03,87.59,0.49
2025,2,23,217.91,238.23,70.0,221.23,13.68,54.8,1.65,0.0,87.69,0.67
2025,2,24,226.21,264.46,65.06,228.8,13.42,50.32,1.82,0.0,87.81,0.69
2025,2,25,185.19,119.88,103.17,222.37,14.37,45.65,1.43,0.0,87.92,0.56
2025,2,26,188.88,159.9,78.23,219.0,14.41,60.1,1.19,0.4,88.05,0.57
2025,2,27,68.29,0.41,57.84,197.48,12.3,81.29,1.63,12.98,87.84,0.2
2025,2,28,89.24,26.28,66.32,203.16,7.62,87.76,2.62,45.99,87.66,0.27
2025,3,1,110.39,50.54,74.44,218.43,12.88,74.9,1.37,2.0,87.55,0.33
2025,3,2,249.71,339.21,45.11,250.11,13.38,51.65,1.9,0.0,87.35,0.73
2025,3,3,244.85,297.06,60.23,248.39,14.93,38.86,1.48,0.62,87.34,0.72
2025,3,4,214.94,203.87,80.49,234.43,13.49,57.57,1.72,1.95,87.41,0.62
2025,3,5,261.4,360.31,44.89,261.64,12.67,43.66,2.16,0.0,87.21,0.75
2025,3,6,256.33,350.43,44.46,256.56,13.96,42.42,1.74,0.0,87.29,0.73
2025,3,7,251.65,317.55,54.09,252.78,14.37,40.01,1.75,0.0,87.22,0.72
2025,3,8,253.13,318.39,56.06,255.43,14.63,43.77,1.79,0.0,87.09,0.72
2025,3,9,233.18,229.06,80.93,243.12,16.31,41.25,1.66,0.0,87.55,0.65
2025,3,10,222.59,190.41,89.45,231.81,16.79,41.85,1.65,0.0,87.89,0.62
2025,3,11,200.57,113.18,115.46,234.18,17.81,47.94,2.09,0.0,87.64,0.56
2025,3,12,235.98,205.46,96.48,247.69,18.66,47.44,2.09,0.0,87.25,0.65
2025,3,13,243.84,246.35,73.86,248.87,18.89,48.06,2.06,0.03,87.13,0.67
2025,3,14,249.63,252.31,75.59,254.92,18.87,43.8,1.58,0.18,87.31,0.68
2025,3,15,225.72,172.29,114.61,251.68,17.36,53.88,2.32,6.61,87.54,0.61
2025,3,16,216.84,161.81,103.53,251.39,16.39,59.4,1.75,4.27,87.54,0.58
2025,3,17,254.22,276.43,70.69,265.47,15.27,51.5,1.75,0.06,87.43,0.68
2025,3,18,278.82,372.65,44.1,279.97,16.96,43.91,1.69,0.0,87.42,0.74
2025,3,19,276.38,350.38,52.46,280.3,18.16,41.5,1.72,0.02,87.58,0.73
2025,3,20,279.19,352.16,52.93,280.64,17.49,40.7,1.84,0.0,87.72,0.73
2025,3,21,280.9,351.16,54.36,281.46,17.19,38.2,1.9,0.0,87.58,0.73
2025,3,22,264.55,287.94,75.8,275.27,16.51,37.77,1.64,0.02,87.48,0.69
2025,3,23,276.69,325.42,58.56,276.87,17.82,35.16,1.83,0.02,87.67,0.72
2025,3,24,274.01,315.46,61.21,274.24,18.73,35.61,1.77,0.0,87.68,0.7
2025,3,25,266.71,286.69,68.87,266.94,19.95,39.48,1.84,0.0,87.4,0.68
2025,3,26,275.83,286.02,80.34,281.32,21.4,35.38,2.1,0.0,87.24,0.7
2025,3,27,244.97,162.42,118.88,271.5,22.38,31.71,1.91,0.0,87.22,0.62
2025,3,28,296.33,341.68,67.99,299.88,20.17,31.48,2.1,0.0,87.23,0.75
2025,3,29,272.0,217.41,128.42,313.27,19.2,25.01,1.62,0.0,87.19,0.68
2025,3,30,304.77,387.06,50.45,305.19,20.62,22.47,1.8,0.0,87.31,0.76
2025,3,31,303.88,375.99,55.64,306.09,20.23,26.09,1.94,0.0,87.37,0.76
2025,4,1,256.68,214.03,91.54,269.1,19.71,28.91,1.94,0.0,87.29,0.64
2025,4,2,304.79,377.08,51.88,304.82,20.22,27.06,1.85,0.0,87.45,0.75
2025,4,3,293.33,323.61,67.02,294.12,20.64,26.31,2.2,0.0,87.54,0.72
2025,4,4,286.41,294.26,77.79,289.36,21.32,27.66,2.37,0.0,87.43,0.7
2025,4,5,292.35,305.47,76.46,300.01,21.22,29.08,1.84,0.0,87.2,0.71
2025,4,6,289.52,295.42,77.25,289.9,22.33,30.6,1.81,0.0,87.18,0.7
2025,4,7,270.46,224.51,97.04,274.33,23.43,30.32,1.81,0.0,87.43,0.65
2025,4,8,239.24,163.35,106.9,251.34,22.84,33.24,1.76,0.0,87.65,0.57
2025,4,9,217.16,108.44,117.72,228.07,23.33,39.62,1.79,4.75,87.43,0.52
2025,4,10,220.51,109.71,125.27,247.61,22.34,51.79,1.83,4.21,87.02,0.52
2025,4,11,267.91,200.19,105.25,276.52,21.49,51.35,1.75,0.66,86.96,0.64
2025,4,12,237.97,168.21,102.46,279.22,19.97,53.86,1.34,14.3,87.18,0.56
2025,4,13,290.5,288.83,78.94,292.11,20.93,49.14,1.57,0.0,87.28,0.68
2025,4,14,283.64,255.27,90.89,288.59,21.28,47.97,1.92,0.0,87.33,0.66
2025,4,15,260.4,199.73,107.28,278.67,21.83,50.51,1.59,0.0,87.4,0.61
2025,4,16,233.85,160.48,106.19,280.24,22.49,50.65,1.64,3.29,87.31,0.54
2025,4,17,239.44,136.4,117.46,259.06,23.41,49.23,1.63,0.12,87.12,0.56
2025,4,18,274.63,216.22,101.08,283.18,24.02,46.75,2.01,0.0,87.05,0.63
2025,4,19,261.42,167.82,132.17,282.82,23.97,46.17,1.89,0.55,87.13,0.6
2025,4,20,261.85,158.43,126.43,287.51,24.0,42.99,2.22,0.02,87.16,0.6
2025,4,21,240.75,140.27,124.29,288.77,25.34,39.12,1.81,0.06,87.36,0.55
2025,4,22,301.54,237.7,113.22,309.68,24.83,30.64,2.01,0.0,87.34,0.69
2025,4,23,325.23,350.92,67.79,325.43,24.85,23.63,1.8,0.0,87.1,0.74
2025,4,24,313.38,284.78,96.03,320.42,24.81,22.01,2.26,0.0,87.0,0.71
2025,4,25,306.92,278.97,99.78,317.16,24.16,23.45,2.62,0.0,87.07,0.69
2025,4,26,307.11,266.57,100.32,315.57,25.04,19.42,2.37,0.0,87.04,0.69
2025,4,27,251.3,155.07,122.44,303.68,23.77,24.62,1.69,0.0,87.22,0.56
2025,4,28,265.9,151.61,130.55,283.59,24.31,27.53,2.14,0.0,87.14,0.6
2025,4,29,275.41,177.34,124.37,287.38,23.07,32.1,1.91,0.0,87.17,0.62
2025,4,30,265.67,183.78,111.84,278.93,23.19,43.96,1.97,0.0,87.29,0.59
2025,5,1,247.15,143.42,117.88,271.47,22.49,54.31,1.61,0.08,87.46,0.55
2025,5,2,132.8,31.87,93.36,251.31,21.53,59.09,1.28,3.72,87.41,0.3
2025,5,3,247.07,118.42,133.34,266.98,23.54,49.66,1.71,0.38,87.17,0.55
2025,5,4,204.48,72.02,144.12,252.58,20.84,63.25,2.0,10.22,87.12,0.45
2025,5,5,161.21,14.68,124.05,271.57,22.01,57.94,2.12,4.08,87.21,0.36
2025,5,6,234.67,94.53,141.49,286.52,22.05,57.19,1.72,6.65,87.16,0.52
2025,5,7,245.69,124.11,125.82,282.4,22.84,55.01,1.42,2.86,87.12,0.54
2025,5,8,245.48,133.05,125.56,287.74,23.25,54.97,1.79,5.2,87.18,0.54
2025,5,9,262.62,176.1,115.76,295.49,24.18,50.46,2.04,0.2,87.26,0.57
2025,5,10,235.55,116.48,121.47,289.05,23.68,57.56,1.64,11.54,87.21,0.51
2025,5,11,278.19,178.07,123.53,291.68,24.26,57.24,1.37,4.14,87.06,0.61
2025,5,12,300.27,230.57,108.61,310.79,24.97,45.66,2.03,0.01,86.97,0.65
2025,5,13,313.9,267.67,97.04,318.25,25.12,44.08,2.26,0.0,86.98,0.68
2025,5,14,317.22,290.06,87.52,317.91,25.96,40.37,2.35,0.0,87.0,0.69
2025,5,15,321.34,299.98,88.31,323.35,26.5,37.11,2.45,0.01,87.0,0.69
2025,5,16,251.69,142.17,124.23,309.73,26.89,37.91,2.19,0.73,86.97,0.54
2025,5,17,297.57,218.19,116.0,306.54,26.62,37.56,1.9,0.21,86.96,0.64
2025,5,18,253.13,131.88,137.43,294.36,25.83,43.06,2.05,2.23,86.98,0.54
2025,5,19,270.64,139.13,148.09,291.0,25.95,43.13,2.12,0.37,87.01,0.58
2025,5,20,278.98,148.11,144.77,297.11,26.89,43.78,2.16,0.77,86.82,0.6
2025,5,21,239.92,95.68,136.79,286.87,26.0,50.07,1.7,16.59,86.92,0.51
2025,5,22,257.89,146.2,120.53,296.46,24.33,55.93,1.96,0.71,86.9,0.55
2025,5,23,297.46,220.18,112.77,305.38,25.16,54.63,1.85,0.0,86.79,0.64
2025,5,24,293.75,226.59,107.99,310.66,24.95,60.99,1.8,7.69,86.87,0.63
2025,5,25,87.32,13.88,68.27,280.4,23.84,67.11,2.16,6.77,87.05,0.19
2025,5,26,297.79,235.65,100.6,301.88,23.88,66.39,1.62,15.19,86.92,0.63
2025,5,27,295.56,240.16,104.24,318.16,24.99,64.22,1.65,3.25,86.73,0.63
2025,5,28,225.36,90.11,132.58,297.56,24.58,67.24,1.44,3.54,86.62,0.48
2025,5,29,255.26,98.61,147.77,298.95,25.85,60.73,1.55,2.51,86.44,0.54
2025,5,30,166.18,34.45,122.68,283.6,26.25,51.68,1.82,1.07,86.38,0.35
2025,5,31,308.11,214.63,120.27,317.24,25.74,42.63,1.88,0.12,86.56,0.65
2025,6,1,290.32,158.12,144.57,310.86,25.5,37.74,2.15,0.26,86.61,0.62
2025,6,2,284.7,172.7,130.43,307.11,24.82,41.0,1.56,0.87,86.61,0.6
2025,6,3,236.98,99.49,143.95,306.37,23.35,46.72,1.88,7.6,86.79,0.5
2025,6,4,231.34,106.15,127.04,298.38,22.8,45.65,1.61,1.04,87.0,0.49
2025,6,5,283.83,182.73,121.18,306.35,23.19,48.41,1.69,0.86,87.21,0.6
2025,6,6,310.58,257.75,99.85,315.34,24.88,49.54,1.98,0.06,87.17,0.66
2025,6,7,300.78,221.62,115.34,306.24,26.05,48.83,1.92,0.0,87.12,0.64
2025,6,8,259.11,132.82,138.28,289.56,27.63,48.31,1.94,0.0,86.98,0.55
2025,6,9,270.86,142.13,135.5,284.24,28.38,43.27,2.01,0.0,86.84,0.57
2025,6,10,271.0,128.38,152.94,292.1,29.0,38.0,1.92,0.02,86.8,0.57
2025,6,11,242.3,84.86,152.53,276.54,29.2,41.68,1.89,0.28,86.87,0.51
2025,6,12,232.11,74.07,143.82,273.98,28.42,51.2,1.58,4.72,86.88,0.49
2025,6,13,116.37,28.19,82.92,259.16,26.77,64.26,1.51,13.9,86.93,0.25
2025,6,14,276.14,159.22,129.25,285.11,27.62,57.06,1.83,0.19,86.74,0.58
2025,6,15,114.43,23.49,83.31,284.11,27.6,56.33,1.68,9.64,86.64,0.24
2025,6,16,212.47,77.79,125.13,274.39,26.0,67.87,1.65,13.98,86.66,0.45
2025,6,17,252.78,123.61,127.85,286.42,25.72,67.9,1.03,3.84,86.71,0.53
2025,6,18,215.74,88.34,131.7,302.11,24.56,74.79,1.27,6.23,86.53,0.45
2025,6,19,238.11,108.16,133.68,293.26,25.87,68.84,1.71,1.17,86.43,0.5
2025,6,20,175.82,9.13,140.42,315.67,25.46,76.18,2.21,2.22,86.62,0.37
2025,6,21,229.54,139.74,112.27,308.81,26.13,71.01,1.83,0.67,86.74,0.48
2025,6,22,102.08,19.91,78.35,311.13,26.01,70.0,1.47,4.76,86.64,0.22
2025,6,23,193.39,87.65,109.96,297.92,25.28,76.34,2.09,6.96,86.43,0.41
2025,6,24,143.34,42.42,94.26,278.46,25.16,76.54,1.8,3.98,86.46,0.3
2025,6,25,78.36,4.89,63.15,263.14,24.04,82.15,1.46,11.17,86.72,0.17
2025,6,26,249.51,120.85,133.32,308.54,25.74,74.59,1.73,0.44,86.9,0.53
2025,6,27,252.65,177.6,111.35,314.19,25.62,74.83,1.67,9.76,86.79,0.53
2025,6,28,158.07,33.83,112.25,305.72,24.48,79.57,1.67,17.26,86.64,0.33
2025,6,29,64.34,4.45,51.33,271.96,22.59,87.6,1.33,25.37,86.45,0.14
2025,6,30,83.39,5.24,67.0,254.73,22.08,88.64,1.62,58.13,86.45,0.18
2025,7,1,237.66,128.54,129.87,311.89,24.33,77.46,1.5,6.75,86.57,0.5
2025,7,2,259.44,174.88,109.93,318.92,24.71,80.99,1.46,4.8,86.63,0.55
